time_stamp,angle,range,intensity
1639999337186862000,-0.23671036958694458,0.0,1008.0
1639999337186862000,-0.3618829846382141,5.124000072479248,1008.0
1639999337186862000,-0.21598464250564575,0.0,1008.0
1639999337186862000,-0.20507603883743286,0.0,1008.0
1639999337186862000,-0.19416791200637817,0.0,1008.0
1639999337186862000,-0.3157957196235657,3.0139999389648438,1008.0
1639999337186862000,-0.3048871159553528,3.0139999389648438,1008.0
1639999337186862000,-0.2939789891242981,3.0169999599456787,1008.0
1639999337186862000,-0.1510799527168274,0.0,1008.0
1639999337186862000,-0.1401718258857727,0.0,1008.0
1639999337186862000,-0.12926322221755981,0.0,1008.0
1639999337186862000,-0.11862785369157791,0.0,1008.0
1639999337186862000,-0.10771972686052322,0.0,1008.0
1639999337186862000,-0.09681112319231033,0.0,1008.0
1639999337186862000,-0.22062045335769653,4.75,1008.0
1639999337186862000,-0.20998507738113403,4.76200008392334,1008.0
1639999337186862000,-0.19907647371292114,4.75,1008.0
1639999337186862000,-0.18816834688186646,4.752999782562256,1008.0
1639999337186862000,-0.17753249406814575,4.716000080108643,1008.0
1639999337186862000,-0.16662436723709106,4.678999900817871,1008.0
1639999337186862000,-0.020998302847146988,0.0,1008.0
1639999337186862000,-0.14508038759231567,4.715000152587891,1008.0
1639999337186862000,0.0005454153870232403,0.0,1008.0
1639999337186862000,0.011453723534941673,0.0,1008.0
1639999337186862000,0.02208932302892208,0.0,1008.0
1639999337186862000,0.032997630536556244,0.0,1008.0
1639999337186862000,0.043905939906835556,0.0,1008.0
1639999337186862000,0.05481424555182457,0.0,1008.0
1639999337186862000,0.06544984877109528,0.0,1008.0
1639999337186862000,0.07635815441608429,0.0,1008.0
1639999337186862000,0.0872664600610733,0.0,1008.0
1639999337186862000,0.09790205955505371,0.0,1008.0
1639999337186862000,0.10881037265062332,0.0,1008.0
1639999337186862000,0.11971867829561234,0.0,1008.0
1639999337186862000,-0.001636330271139741,2.867000102996826,1008.0
1639999337186862000,0.009544769302010536,2.861999988555908,1008.0
1639999337186862000,0.020180368795990944,2.877000093460083,1008.0
1639999337186862000,0.0308159701526165,2.8910000324249268,1008.0
1639999337186862000,0.1737148016691208,0.0,1008.0
1639999337186862000,0.1846231073141098,0.0,1008.0
1639999337186862000,0.19553141295909882,0.0,1008.0
1639999337186862000,0.20698514580726624,0.0,1008.0
1639999337186862000,0.21762074530124664,0.0,1008.0
1639999337186862000,0.22852905094623566,0.0,1008.0
1639999337186862000,0.23943735659122467,0.0,1008.0
1639999337186862000,0.2503456771373749,0.0,1008.0
1639999337186862000,0.12517283856868744,5.861000061035156,1008.0
1639999337186862000,0.2718895673751831,0.0,1008.0
1639999337186862000,0.2827978730201721,0.0,1008.0
1639999337186862000,0.29370617866516113,0.0,1008.0
1639999337186862000,0.17098772525787354,3.5380001068115234,1008.0
1639999337186862000,0.18135061860084534,3.8610000610351562,1008.0
1639999337186862000,0.19225892424583435,3.8480000495910645,1008.0
