time_stamp,angle,range,intensity
1639999293977047000,-0.2342560887336731,0.0,1008.0
1639999293977047000,-0.22416573762893677,0.0,1008.0
1639999293977047000,-0.21352988481521606,0.0,1008.0
1639999293977047000,-0.20262175798416138,0.0,1008.0
1639999293977047000,-0.1917136311531067,0.0,1008.0
1639999293977047000,-0.1808050274848938,0.0,1008.0
1639999293977047000,-0.3048871159553528,4.89300012588501,1008.0
1639999293977047000,-0.15898877382278442,0.0,1008.0
1639999293977047000,-0.2830703854560852,4.888000011444092,1008.0
1639999293977047000,-0.2724350094795227,4.883999824523926,1008.0
1639999293977047000,-0.261526882648468,4.879000186920166,1008.0
1639999293977047000,-0.11562807112932205,0.0,1008.0
1639999293977047000,-0.23943740129470825,4.755000114440918,1008.0
1639999293977047000,-0.09381134063005447,0.0,1008.0
1639999293977047000,-0.08290321379899979,0.0,1008.0
1639999293977047000,-0.206712543964386,4.743000030517578,1008.0
1639999293977047000,-0.1958039402961731,4.7170000076293945,1008.0
1639999293977047000,-0.1851685643196106,4.724999904632568,1008.0
1639999293977047000,-0.1742604374885559,4.691999912261963,1008.0
1639999293977047000,-0.16335183382034302,4.716000080108643,1008.0
1639999293977047000,-0.15244370698928833,4.741000175476074,1008.0
1639999293977047000,-0.14153510332107544,4.7779998779296875,1008.0
1639999293977047000,0.004090615548193455,0.0,1008.0
1639999293977047000,0.014998923055827618,0.0,1008.0
1639999293977047000,0.025907231494784355,0.0,1008.0
1639999293977047000,0.03654283285140991,0.0,1008.0
1639999293977047000,0.047451138496398926,0.0,1008.0
1639999293977047000,0.05835944786667824,0.0,1008.0
1639999293977047000,0.06926775723695755,0.0,1008.0
1639999293977047000,0.08017606288194656,0.0,1008.0
1639999293977047000,0.09108436852693558,0.0,1008.0
1639999293977047000,0.10199268162250519,0.0,1008.0
1639999293977047000,0.1129009872674942,0.0,1008.0
1639999293977047000,-0.008454147726297379,2.868000030517578,1008.0
1639999293977047000,0.002454369328916073,2.868000030517578,1008.0
1639999293977047000,0.013362676836550236,2.867000102996826,1008.0
1639999293977047000,0.024270985275506973,2.86899995803833,1008.0
1639999293977047000,0.03517929092049599,2.888000011444092,1008.0
1639999293977047000,0.0460876002907753,2.937999963760376,1008.0
