time_stamp,angle,range,intensity
1639998450730701000,-0.24025565385818481,0.0,1008.0
1639998450730701000,-0.22907429933547974,0.0,1008.0
1639998450730701000,-0.21843892335891724,0.0,1008.0
1639998450730701000,-0.20753031969070435,0.0,1008.0
1639998450730701000,-0.19662219285964966,0.0,1008.0
1639998450730701000,-0.18571406602859497,0.0,1008.0
1639998450730701000,-0.17480546236038208,0.0,1008.0
1639998450730701000,-0.16417008638381958,0.0,1008.0
1639998450730701000,-0.1532614827156067,0.0,1008.0
1639998450730701000,-0.142353355884552,0.0,1008.0
1639998450730701000,-0.13144522905349731,0.0,1008.0
1639998450730701000,-0.12053663283586502,0.0,1008.0
1639998450730701000,-0.10962850600481033,0.0,1008.0
1639998450730701000,-0.09899313002824783,0.0,1008.0
1639998450730701000,-0.08808452636003494,0.0,1008.0
1639998450730701000,-0.07717639952898026,0.0,1008.0
1639998450730701000,-0.06626779586076736,0.0,1008.0
1639998450730701000,-0.05535966530442238,0.0,1008.0
1639998450730701000,-0.04472428932785988,0.0,1008.0
1639998450730701000,-0.03381568565964699,0.0,1008.0
1639998450730701000,-0.0229075588285923,0.0,1008.0
1639998450730701000,-0.01199895516037941,0.0,1008.0
1639998450730701000,-0.001090828562155366,0.0,1008.0
1639998450730701000,0.009817477315664291,0.0,1008.0
1639998450730701000,0.0204530768096447,0.0,1008.0
1639998450730701000,0.03136138617992401,0.0,1008.0
1639998450730701000,0.042269691824913025,0.0,1008.0
1639998450730701000,0.05317800119519234,0.0,1008.0
1639998450730701000,0.06408631056547165,0.0,1008.0
1639998450730701000,0.07472191005945206,0.0,1008.0
1639998450730701000,0.08563021570444107,0.0,1008.0
1639998450730701000,-0.035179439932107925,2.8570001125335693,1008.0
1639998450730701000,-0.024270836263895035,2.8510000705718994,1008.0
1639998450730701000,-0.013362709432840347,2.8450000286102295,1008.0
1639998450730701000,-0.0024545828346163034,2.8580000400543213,1008.0
1639998450730701000,0.007908523082733154,2.871000051498413,1008.0
1639998450730701000,0.018816830590367317,2.9059998989105225,1008.0
1639998450730701000,0.16171565651893616,0.0,1008.0
1639998450730701000,0.17262397706508636,0.0,1008.0
1639998450730701000,0.18353228271007538,0.0,1008.0
1639998450730701000,0.1944405883550644,0.0,1008.0
1639998450730701000,0.205621600151062,0.0,1008.0
1639998450730701000,0.21625719964504242,0.0,1008.0
1639998450730701000,0.22716550529003143,0.0,1008.0
1639998450730701000,0.23807381093502045,0.0,1008.0
1639998450730701000,0.24898213148117065,0.0,1008.0
1639998450730701000,0.25961771607398987,0.0,1008.0
1639998450730701000,0.2705260217189789,0.0,1008.0
1639998450730701000,0.2814343273639679,0.0,1008.0
1639998450730701000,0.2923426628112793,0.0,1008.0
1639998450730701000,0.3032509684562683,0.0,1008.0
1639998450730701000,0.3138865530490875,0.0,1008.0
1639998450730701000,0.32479485869407654,0.0,1008.0
1639998450730701000,0.33570316433906555,0.0,1008.0
1639998450730701000,0.34661146998405457,0.0,1008.0
1639998450730701000,0.3575197756290436,0.0,1008.0
1639998450730701000,0.3681553900241852,0.0,1008.0
1639998450730701000,0.3790636956691742,0.0,1008.0
1639998450730701000,0.3899720013141632,0.0,1008.0
1639998450730701000,0.4008803069591522,0.0,1008.0
1639998450730701000,0.41178861260414124,0.0,1008.0
1639998450730701000,0.42242422699928284,0.0,1008.0
1639998450730701000,0.43333253264427185,0.0,1008.0
1639998450730701000,0.44424083828926086,0.0,1008.0
1639998450730701000,0.4551491439342499,0.0,1008.0
1639998450730701000,0.4660574495792389,0.0,1008.0
1639998450730701000,0.4766930639743805,0.0,1008.0
1639998450730701000,0.4876013696193695,0.0,1008.0
1639998450730701000,0.4985096752643585,0.0,1008.0
1639998450730701000,0.5094179511070251,0.0,1008.0
1639998450730701000,0.5203262567520142,0.0,1008.0
1639998450730701000,0.5309618711471558,0.0,1008.0
1639998450730701000,0.5418701767921448,0.0,1008.0
1639998450730701000,0.5527784824371338,0.0,1008.0
1639998450730701000,0.5636867880821228,0.0,1008.0
1639998450730701000,0.5745950937271118,0.0,1008.0
1639998450730701000,0.5852307081222534,0.0,1008.0
1639998450730701000,0.5961390137672424,0.0,1008.0
1639998450730701000,0.6070473194122314,0.0,1008.0
1639998450730701000,0.6179556250572205,0.0,1008.0
1639998450730701000,0.6288639307022095,0.0,1008.0
1639998450730701000,0.6375905871391296,0.0,1008.0
1639998450730701000,0.6482262015342712,0.0,1008.0
1639998450730701000,0.6591345071792603,0.0,1008.0
1639998450730701000,0.6700428128242493,0.0,1008.0
1639998450730701000,0.6806784272193909,0.0,1008.0
1639998450730701000,0.6915867328643799,0.0,1008.0
1639998450730701000,0.7024950385093689,0.0,1008.0
1639998450730701000,0.7134033441543579,0.0,1008.0
1639998450730701000,0.7240389585494995,0.0,1008.0
1639998450730701000,0.7349472641944885,0.0,1008.0
1639998450730701000,0.7458555698394775,0.0,1008.0
1639998450730701000,0.7567638754844666,0.0,1008.0
1639998450730701000,0.7673994302749634,0.0,1008.0
1639998450730701000,0.7783077359199524,0.0,1008.0
1639998450730701000,0.7892160415649414,0.0,1008.0
1639998450730701000,0.8001244068145752,0.0,1008.0
1639998450730701000,0.810759961605072,0.0,1008.0
1639998450730701000,0.821668267250061,0.0,1008.0
1639998450730701000,0.83257657289505,0.0,1008.0
1639998450730701000,0.8434848785400391,0.0,1008.0
1639998450730701000,0.8541204929351807,0.0,1008.0
1639998450730701000,0.8650287985801697,0.0,1008.0
1639998450730701000,0.8759371042251587,0.0,1008.0
1639998450730701000,0.8868454098701477,0.0,1008.0
1639998450730701000,0.8974810242652893,0.0,1008.0
1639998450730701000,0.9083893299102783,0.0,1008.0
1639998450730701000,0.9192976355552673,0.0,1008.0
1639998450730701000,0.9302059412002563,0.0,1008.0
1639998450730701000,0.940841555595398,0.0,1008.0
1639998450730701000,0.951749861240387,0.0,1008.0
1639998450730701000,0.962658166885376,0.0,1008.0
1639998450730701000,0.973566472530365,0.0,1008.0
1639998450730701000,0.9842020869255066,0.0,1008.0
1639998450730701000,0.9951103925704956,0.0,1008.0
1639998450730701000,1.0060186386108398,0.0,1008.0
1639998450730701000,1.0169270038604736,0.0,1008.0
1639998450730701000,1.0275626182556152,0.0,1008.0
1639998450730701000,1.0384708642959595,0.0,1008.0
1639998450730701000,1.0493792295455933,0.0,1008.0
1639998450730701000,1.0602874755859375,0.0,1008.0
1639998450730701000,1.070104956626892,0.0,1008.0
1639998450730701000,1.0807405710220337,0.0,1008.0
1639998450730701000,1.0916489362716675,0.0,1008.0
1639998450730701000,1.102284550666809,0.0,1008.0
1639998450730701000,1.1131927967071533,0.0,1008.0
1639998450730701000,1.124101161956787,0.0,1008.0
1639998450730701000,1.1347367763519287,0.0,1008.0
1639998450730701000,1.145645022392273,0.0,1008.0
1639998450730701000,1.1562806367874146,0.0,1008.0
1639998450730701000,1.1671888828277588,0.0,1008.0
1639998450730701000,1.1780972480773926,0.0,1008.0
1639998450730701000,1.1887328624725342,0.0,1008.0
1639998450730701000,1.1996411085128784,0.0,1008.0
1639998450730701000,1.2105494737625122,0.0,1008.0
1639998450730701000,1.2211850881576538,0.0,1008.0
1639998450730701000,1.232093334197998,0.0,1008.0
1639998450730701000,1.2427289485931396,0.0,1008.0
1639998450730701000,1.2536373138427734,0.0,1008.0
1639998450730701000,1.2645455598831177,0.0,1008.0
1639998450730701000,1.2751811742782593,0.0,1008.0
1639998450730701000,1.286089539527893,0.0,1008.0
1639998450730701000,1.2967250347137451,0.0,1008.0
1639998450730701000,1.307633399963379,0.0,1008.0
1639998450730701000,1.3185417652130127,0.0,1008.0
1639998450730701000,1.3291772603988647,0.0,1008.0
1639998450730701000,1.3400856256484985,0.0,1008.0
1639998450730701000,1.3509938716888428,0.0,1008.0
1639998450730701000,1.3616294860839844,0.0,1008.0
1639998450730701000,1.3725378513336182,0.0,1008.0
1639998450730701000,1.3831734657287598,0.0,1008.0
1639998450730701000,1.394081711769104,0.0,1008.0
1639998450730701000,1.4049900770187378,0.0,1008.0
1639998450730701000,1.4156256914138794,0.0,1008.0
1639998450730701000,1.4265339374542236,0.0,1008.0
1639998450730701000,1.4371695518493652,0.0,1008.0
1639998450730701000,1.448077917098999,0.0,1008.0
1639998450730701000,1.4589861631393433,0.0,1008.0
1639998450730701000,1.4696217775344849,0.0,1008.0
1639998450730701000,1.480530023574829,0.0,1008.0
1639998450730701000,1.491438388824463,0.0,1008.0
1639998450730701000,1.5028921365737915,0.0,1008.0
1639998450730701000,1.513527750968933,0.0,1008.0
1639998450730701000,1.5244359970092773,0.0,1008.0
1639998450730701000,1.5353443622589111,0.0,1008.0
1639998450730701000,1.5459799766540527,0.0,1008.0
1639998450730701000,1.556888222694397,0.0,1008.0
1639998450730701000,1.5677965879440308,0.0,1008.0
1639998450730701000,1.578704833984375,0.0,1008.0
1639998450730701000,1.5893404483795166,0.0,1008.0
1639998450730701000,1.6002488136291504,0.0,1008.0
1639998450730701000,1.6111570596694946,0.0,1008.0
1639998450730701000,1.6220654249191284,0.0,1008.0
1639998450730701000,1.6327009201049805,0.0,1008.0
