time_stamp,angle,range,intensity
1638750129450831000,-0.35452014207839966,0.9409999847412109,1008.0
1638750129450831000,-0.3430665135383606,0.9350000023841858,1008.0
1638750129450831000,-0.3324306607246399,0.9319999814033508,1008.0
1638750129450831000,-0.3215225338935852,0.9330000281333923,1008.0
1638750129450831000,-0.3106139302253723,0.9340000152587891,1008.0
1638750129450831000,-0.29943305253982544,0.9229999780654907,1008.0
1638750129450831000,-0.28852492570877075,0.9179999828338623,1008.0
1638750129450831000,-0.27788907289505005,0.921999990940094,1008.0
1638750129450831000,-0.2667081952095032,0.9169999957084656,1008.0
1638750129450831000,-0.2557995915412903,0.9120000004768372,1008.0
1638750129450831000,-0.24516421556472778,0.9120000004768372,1008.0
1638750129450831000,-0.2339833378791809,0.9070000052452087,1008.0
1638750129450831000,-0.22307473421096802,0.9070000052452087,1008.0
1638750129450831000,-0.21216660737991333,0.902999997138977,1008.0
1638750129450831000,-0.20125848054885864,0.8999999761581421,1008.0
1638750129450831000,-0.19062262773513794,0.9020000100135803,1008.0
1638750129450831000,-0.17971450090408325,0.9020000100135803,1008.0
1638750129450831000,-0.16853314638137817,0.8989999890327454,1008.0
1638750129450831000,-0.1576250195503235,0.8989999890327454,1008.0
1638750129450831000,-0.146989643573761,0.8989999890327454,1008.0
1638750129450831000,-0.1360810399055481,0.8920000195503235,1008.0
1638750129450831000,-0.1251729130744934,0.8920000195503235,1008.0
1638750129450831000,-0.11426431685686111,0.8970000147819519,1008.0
1638750129450831000,-0.10362894088029861,0.8930000066757202,1008.0
1638750129450831000,-0.09244806319475174,0.8889999985694885,1008.0
1638750129450831000,-0.08181221038103104,0.8939999938011169,1008.0
1638750129450831000,-0.07090408354997635,0.8920000195503235,1008.0
1638750129450831000,-0.059723202139139175,0.8880000114440918,1008.0
1638750129450831000,-0.04908734932541847,0.8889999985694885,1008.0
1638750129450831000,-0.03845197334885597,0.8899999856948853,1008.0
1638750129450831000,-0.02754336968064308,0.8899999856948853,1008.0
1638750129450831000,-0.016635242849588394,0.8899999856948853,1008.0
1638750129450831000,-0.005999390501528978,0.8899999856948853,1008.0
1638750129450831000,0.004908738657832146,0.890999972820282,1008.0
1638750129450831000,0.01581704616546631,0.890999972820282,1008.0
1638750129450831000,0.02672535367310047,0.8920000195503235,1008.0
1638750129450831000,0.03736095502972603,0.8920000195503235,1008.0
1638750129450831000,0.04826926067471504,0.8939999938011169,1008.0
1638750129450831000,0.059177570044994354,0.8949999809265137,1008.0
1638750129450831000,0.07008587568998337,0.8949999809265137,1008.0
1638750129450831000,0.08099418878555298,0.8949999809265137,1008.0
1638750129450831000,0.0921752005815506,0.8960000276565552,1008.0
1638750129450831000,0.1025380939245224,0.9020000100135803,1008.0
1638750129450831000,0.11344639956951141,0.9010000228881836,1008.0
1638750129450831000,0.12408199906349182,0.8999999761581421,1008.0
1638750129450831000,0.13499030470848083,0.9020000100135803,1008.0
